Ticker,Name,Category,YTD,4W,1Y,3Y,5Y,10Y,Yield,Rating,Neg. Yr
ARBNX,Arbitrage Fund;I,Event Driven,0.15,-inf,0.97,3.57,3.09,2.35,-inf,3,False
ARBFX,Arbitrage Fund;R,Event Driven,-0.08,-inf,0.77,3.32,2.84,2.1,-inf,2,False
AEDNX,Water Island Event-Driven Fund;I,Event Driven,0.09,-inf,1.37,6.43,4.45,2.51,-inf,3,False
AEDFX,Water Island Event-Driven Fund;R,Event Driven,-0.09,-inf,1.2,6.16,4.2,2.26,-inf,2,False
ARCHX,Archer Balanced Fund,Allocation--50% to 70% Equity,12.84,-inf,17.35,14.96,9.37,9.19,-inf,3,False
AFOCX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ARINX,Archer Income Fund,Intermediate Core-Plus Bond,1.23,-inf,1.66,4.04,3.13,2.72,-inf,2,False
ALSMX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ARSKX,Archer Stock Fund,Large Blend,19.29,-inf,22.64,25.3,14.74,12.67,-inf,2,False
CAAIX,Ariel Appreciation Fund;Inst,,-inf,-inf,26.23,19.68,10.39,N/A,-inf,-1,True
CAAPX,Ariel Appreciation Fund;Investor,Mid-Cap Value,21.38,-inf,25.86,19.3,10.04,12.54,-inf,3,False
AFOYX,Ariel Focus Fund;Institutional,,-inf,-inf,23.39,18.05,9.86,N/A,-inf,-1,True
ARFFX,Ariel Focus Fund;Investor,Mid-Cap Value,16.88,-inf,23.08,17.77,9.59,10.71,-inf,3,False
ARAIX,Ariel Fund;Institutional,,-inf,-inf,31.57,22.18,11.94,N/A,-inf,-1,True
ARGFX,Ariel Fund;Investor,Mid-Cap Value,26.96,-inf,31.17,21.79,11.6,14.15,-inf,3,False
AGLYX,Ariel Global Fund;Institutional,,-inf,-inf,12.94,12.19,8.66,N/A,-inf,-1,False
AGLOX,Ariel Global Fund;Investor,,-inf,-inf,12.71,11.93,8.4,N/A,-inf,-1,False
AINIX,Ariel International Fund;Institutional,,-inf,-inf,5.62,8.29,5.9,N/A,-inf,-1,False
AINTX,Ariel International Fund;Investor,,-inf,-inf,5.24,8.01,5.62,N/A,-inf,-1,False
PRNT,3D Printing ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ARKQ,ARK Autonomous Technology & Robotics ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ARKF,Ark Fintech Innovation ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ARKG,ARK Genomic Revolution ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ARKK,ARK Innovation ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
IZRL,ARK Israel Innovative Technology ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ARKW,ARK Next Generation Internet ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ARKX,ARK Space Exploration & Innovation ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
CTRU,ARK Transparency ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
GYLD,Arrow Dow Jones Global Yield ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DWAFX,Arrow DWA Tactical: Balanced Fund;A,Tactical Allocation,2.72,-inf,4.68,12.06,7.12,5.85,-inf,3,False
DWATX,Arrow DWA Tactical: Balanced Fund;C,Tactical Allocation,2.02,-inf,3.85,11.24,6.32,5.06,-inf,3,False
ASFFX,Arrow DWA Tactical: Income Fund;A,,-inf,-inf,-6.45,-6.89,-4.57,-1.14,-inf,-1,False
ASFTX,Arrow DWA Tactical: Income Fund;C,,-inf,-inf,-7.13,-7.61,-5.29,-1.88,-inf,-1,False
DWCR,Arrow DWA Country Rotation ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DWAT,Arrow Investments Trust DWA Tactical ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DWTFX,Arrow DWA Tactical: Macro Fund;A,Tactical Allocation,6.9,-inf,11.37,12.58,7.43,7.22,-inf,3,False
DWTTX,Arrow DWA Tactical: Macro Fund;C,Tactical Allocation,6.06,-inf,10.57,11.71,6.62,6.42,-inf,2,False
MFTFX,Arrow Managed Futures Strategy Fund;A,,-inf,-inf,5.36,3.5,1.14,-0.99,-inf,-1,False
MFTTX,Arrow Managed Futures Strategy Fund;C,,-inf,-inf,4.6,2.74,0.4,-1.72,-inf,-1,False
ARCM,Arrow Reserve Capital Management ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
YPS,Arrow Reverse Cap 500 ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
APDUX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
APHUX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ARTUX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
APDDX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
APHIX,Artisan International Fund;Institutional,Foreign Large Growth,4.11,-inf,9.75,15.34,12.0,9.32,-inf,3,False
ARTIX,Artisan International Fund;Investor,Foreign Large Growth,3.91,-inf,9.49,15.08,11.75,9.06,-inf,3,False
ARTJX,Artisan International Small-Mid Fund;Investor,Foreign Small/Mid Growth,0.02,-inf,4.31,23.85,15.65,11.76,-inf,3,False
ARTQX,Artisan Mid Cap Value Fund;Investor,Mid-Cap Value,16.91,-inf,26.81,18.61,9.21,10.24,-inf,2,False
ARTSX,Artisan Small Cap Fund;Investor,,-inf,-inf,-11.19,29.88,21.51,16.83,-inf,-1,False
APHEX,Artisan Sustainable Emerging Markets Fund;Inst,Diversified Emerging Mkts,-2.38,-inf,0.08,12.93,11.18,6.11,-inf,3,False
ARTZX,Artisan Sustainable Emerging Markets Fund;Inv,,-inf,-inf,-0.04,12.76,11.05,5.95,-inf,-1,False
APHLX,Artisan Value Fund;Institutional,Large Value,15.13,-inf,25.0,22.14,11.67,12.01,-inf,3,False
ARTLX,Artisan Value Fund;Investor,Large Value,14.89,-inf,24.69,21.83,11.41,11.75,-inf,3,False
ASA,ASA Gold & Precious Metals Ltd.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
ECDAX,Ashmore Emerging Markets Corporate Inc Fund;A,,-inf,-inf,-4.38,4.33,4.48,5.38,-inf,-1,False
ECDCX,Ashmore Emerging Markets Corporate Inc Fund;C,,-inf,-inf,-5.19,3.53,3.69,4.59,-inf,-1,False
EMCIX,Ashmore Emerging Markets Corporate Inc Fund;Inst,,-inf,-inf,-4.15,4.6,4.75,5.66,-inf,-1,False
ESAGX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ESCGX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ESIGX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ELBAX,Ashmore Emerging Markets Local Currency Bond Fund;A,,-inf,-inf,-9.28,1.36,2.17,0.1,-inf,-1,False
ELBCX,Ashmore Emerging Markets Local Currency Bond Fund;C,,-inf,-inf,-10.0,0.63,1.41,-0.66,-inf,-1,False
ELBIX,Ashmore Emerging Markets Local Currency Bd Fund;Inst,,-inf,-inf,-8.89,1.64,2.45,0.36,-inf,-1,False
EMKAX,Ashmore Emerging Markets Total Return Fund;A,,-inf,-inf,-9.48,0.33,1.56,2.37,-inf,-1,False
EMKCX,Ashmore Emerging Markets Total Return Fund;C,,-inf,-inf,-10.04,-0.39,0.81,1.61,-inf,-1,False
EMKIX,Ashmore Emerging Markets Total Return Fund;Inst,,-inf,-inf,-9.24,0.52,1.76,2.62,-inf,-1,False
IICAX,Asset Management Large Cap Equity Fund;AMF,Large Blend,26.46,-inf,32.63,24.43,15.58,13.59,-inf,3,False
IICHX,Asset Management Large Cap Equity Fund;H,Large Blend,26.71,-inf,32.91,24.69,15.77,13.77,-inf,3,False
ASPY,ASYMshares ASYMmetric S&P 500 ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
AXSIX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
ADJEX,Azzad Ethical Fund,Mid-Cap Growth,14.38,-inf,15.59,27.43,18.47,13.49,-inf,3,False
WISEX,Azzad Wise Capital Fund,Short-Term Bond,1.57,-inf,1.89,3.58,2.64,2.44,-inf,3,False
BCAKX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BCANX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BGCDX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BGCBX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BAGIX,Baird Aggregate Bond Fund;Institutional,,-inf,-inf,-1.18,5.6,4.17,3.8,-inf,-1,False
BAGSX,Baird Aggregate Bond Fund;Investor,,-inf,-inf,-1.39,5.36,3.91,3.54,-inf,-1,False
BCOIX,Baird Core Plus Bond Fund;Institutional,,-inf,-inf,-0.67,6.01,4.47,4.0,-inf,-1,False
BCOSX,Baird Core Plus Bond Fund;Investor,,-inf,-inf,-0.98,5.72,4.2,3.73,-inf,-1,False
BIMIX,Baird Intermediate Bond Fund;Institutional,,-inf,-inf,-1.2,4.47,3.32,3.0,-inf,-1,False
BIMSX,Baird Intermediate Bond Fund;Investor,,-inf,-inf,-1.56,4.19,3.07,2.75,-inf,-1,False
BMBIX,Baird Quality Intermediate Municipal Bond;Institutional,Muni National Interm,0.2,-inf,0.27,3.48,2.98,2.3,-inf,2,False
BMBSX,Baird Quality Intermediate Municipal Bond;Investor,Muni National Interm,-0.03,-inf,0.01,3.19,2.72,2.05,-inf,2,False
BSBIX,Baird Short-Term Bond Fund;Institutional,,-inf,-inf,-0.28,2.89,2.31,2.17,-inf,-1,False
BCV,Bancroft Fund Ltd.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
RODI,Barclays Return on Disability ETN,,-inf,-inf,0,0,0,0,-inf,-1,False
ATMP,Barclays ETN+ Select MLP ETN,,-inf,-inf,0,0,0,0,-inf,-1,False
CAPE,iPath Shiller CAPE ETN,,-inf,-inf,0,0,0,0,-inf,-1,False
WIL,Barclays Women in Leadership ETN,,-inf,-inf,0,0,0,0,-inf,-1,False
MCI,Barings Corporate Investors,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,False
MPV,Barings Participation Investors,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BGRIX,Baron Growth Fund;Institutional,Mid-Cap Growth,12.85,-inf,18.14,31.71,22.12,16.74,-inf,3,False
BGRFX,Baron Growth Fund;Retail,Mid-Cap Growth,15.68,-inf,17.83,31.37,21.81,16.45,-inf,3,False
BSFIX,Baron Small Cap Fund;Institutional,Small Growth,10.16,-inf,11.96,31.13,20.44,16.07,-inf,3,False
BSCFX,Baron Small Cap Fund;Retail,Small Growth,13.12,-inf,11.69,30.81,20.12,15.77,-inf,3,False
BEXIX,Baron Emerging Markets Fund;Institutional,,-inf,-inf,-3.24,13.53,10.68,8.27,-inf,-1,False
BEXFX,Baron Emerging Markets Fund;Retail,,-inf,-inf,-3.47,13.23,10.39,8.0,-inf,-1,False
BFIUX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BFIIX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BFINX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
SAOPX,Barrett Opportunity Fund,Large Blend,26.06,-inf,32.03,17.8,11.44,11.36,-inf,1,False
BBHLX,BBH Partner Fund - International Equity;I,Foreign Large Growth,-1.44,-inf,1.91,18.3,12.06,8.95,-inf,3,False
BBHSX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BFOCX,Berkshire Focus Fund,,-inf,-inf,-7.8,42.7,33.11,23.38,-inf,-1,False
PVFIX,Bertolet Pinnacle Value Fund,Small Value,14.02,-inf,15.13,9.18,2.57,6.26,-inf,3,False
BHIAX,Bishop Street Hawaii Municipal Bond Fund;A,Muni Single State Interm,0.17,-inf,0.37,3.1,2.67,2.31,-inf,2,False
BSHIX,Bishop Street Hawaii Municipal Bond Fund;I,Muni Single State Interm,0.38,-inf,0.62,3.41,2.96,2.58,-inf,3,False
MRGSX,BlackRock Advantage Global Fund;R,World Large-Stock Blend,13.03,-inf,17.94,19.83,12.7,11.11,-inf,3,False
MAGCX,BlackRock Advantage Global Fund;Institutional,World Large-Stock Blend,13.54,-inf,18.56,20.42,13.31,11.8,-inf,3,False
MDGCX,BlackRock Advantage Global Fund;Investor A,World Large-Stock Blend,13.29,-inf,18.27,20.13,13.0,11.45,-inf,3,False
MCGCX,BlackRock Advantage Global Fund;Investor C,World Large-Stock Blend,12.47,-inf,17.39,19.25,12.16,10.59,-inf,3,False
BRACX,BlackRock Allocation Target Shares Series C,,-inf,-inf,-0.51,8.09,5.73,5.21,-inf,-1,False
BRAMX,BlackRock Allocation Target Shares Series M,,-inf,-inf,-0.72,3.91,3.14,2.99,-inf,-1,False
BKSTX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BISTX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
BASTX,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
MPHQX,BlackRock Total Return Fund;K,,-inf,-inf,-0.26,6.16,4.43,4.38,-inf,-1,False
MRCBX,BlackRock Total Return Fund;R,,-inf,-inf,-0.91,5.43,3.73,3.69,-inf,-1,False
MAHQX,BlackRock Total Return Fund;Institutional,,-inf,-inf,-0.32,6.08,4.36,4.3,-inf,-1,False
MDHQX,BlackRock Total Return Fund;Investor A,,-inf,-inf,-0.62,5.75,4.0,3.95,-inf,-1,False
MEHQX,BlackRock Total Return Fund;Investor A1,,-inf,-inf,-0.48,5.9,4.19,4.15,-inf,-1,False
MFHQX,BlackRock Total Return Fund;Investor C,,-inf,-inf,-1.32,5.01,3.31,3.28,-inf,-1,False
MSHQX,BlackRock Total Return Fund;Service,,-inf,-inf,-0.63,5.76,4.05,4.0,-inf,-1,False
BFZ,BlackRock California Municipal Income Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
MFCMX,BlackRock California Municipal Opptys Fund;Inv C,Muni California Intermediate,3.29,-inf,3.43,2.96,3.14,3.38,-inf,2,False
MRFGX,BlackRock Capital Appreciation Fund;R,Large Growth,17.73,-inf,19.6,32.12,23.81,17.72,-inf,3,False
MCFGX,BlackRock Capital Appreciation Fund;Investor C,Large Growth,17.27,-inf,19.1,31.46,23.19,17.11,-inf,3,False
BHK,BlackRock Core Bond Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
HYT,BlackRock Corporate High Yield Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BTZ,BlackRock Credit Allocation Income Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,False
DSU,BlackRock Debt Strategy Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BGR,BlackRock Energy & Resources Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
CII,BlackRock Enhanced Capital & Income Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BDJ,BlackRock Enhanced Equity Dividend Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BOE,BlackRock Enhanced Global Dividend Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
EGF,BlackRock Enhanced Government Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BGY,BlackRock Enhanced International Dividend Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
MRDVX,BlackRock Equity Dividend Fund;R,Large Value,14.98,-inf,20.55,16.54,10.36,11.1,-inf,3,False
MADVX,BlackRock Equity Dividend Fund;Institutional,Large Value,15.58,-inf,21.35,17.23,11.0,11.74,-inf,3,False
MDDVX,BlackRock Equity Dividend Fund;Investor A,Large Value,15.3,-inf,21.02,16.93,10.71,11.46,-inf,3,False
MCDVX,BlackRock Equity Dividend Fund;Investor C,Large Value,14.53,-inf,20.14,16.09,9.93,10.66,-inf,3,False
MSDVX,BlackRock Equity Dividend Fund;Service,Large Value,15.22,-inf,20.94,16.88,10.68,11.42,-inf,3,False
HYMU,BlackRock High Yield Muni Income Bond ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
INMU,BlackRock Intermediate Muni Income Bond ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BECO,BlackRock Future Climate & Sustainable Economy ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BMED,BlackRock Future Health ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BFTR,BlackRock Future Innovators ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BTEK,BlackRock Future Tech ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BTHM,BlackRock Future U.S. Themes ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DYNF,BlackRock U.S. Equity Factor Rotation ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
MREFX,BlackRock EuroFund;R,Europe Stock,14.38,-inf,19.24,20.53,10.94,7.96,-inf,2,False
MAEFX,BlackRock EuroFund;Institutional,Europe Stock,15.15,-inf,19.99,21.29,11.69,8.71,-inf,3,False
MDEFX,BlackRock EuroFund;Investor A,Europe Stock,14.94,-inf,19.75,21.07,11.46,8.49,-inf,3,False
MCEFX,BlackRock EuroFund;Investor C,Europe Stock,14.0,-inf,18.8,20.1,10.6,7.62,-inf,2,False
FRA,BlackRock Floating Rate Income Strategies Fund Inc.,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BGT,BlackRock Floating Rate Income Trust,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
BRGPX,BlackRock 60/40 Target Allocation Fund;R,Allocation--50% to 70% Equity,7.1,-inf,11.18,16.41,10.49,9.88,-inf,3,False
BAGPX,BlackRock 60/40 Target Allocation Fund;Investor A,Allocation--50% to 70% Equity,7.36,-inf,11.44,16.64,10.7,10.08,-inf,3,False
BCGPX,BlackRock 60/40 Target Allocation Fund;Investor C,Allocation--50% to 70% Equity,6.56,-inf,10.53,15.74,9.87,9.27,-inf,3,False
BCAPX,BlackRock 80/20 Target Allocation Fund;Investor C,Allocation--70% to 85% Equity,9.4,-inf,14.12,18.99,11.63,10.81,-inf,3,False
BIBDX,BlackRock Global Dividend Portfolio;Institutional,nan,12.85,-inf,18.11,15.73,10.32,9.27,-inf,3,False
BABDX,BlackRock Global Dividend Portfolio;Investor A,nan,12.54,-inf,17.91,15.47,10.03,8.98,-inf,3,False
BCBDX,BlackRock Global Dividend Portfolio;Investor C,nan,11.65,-inf,17.0,14.6,9.22,8.16,-inf,3,False
BLADX,BlackRock Managed Income Fund;Investor A,Allocation--15% to 30% Equity,3.87,-inf,5.46,6.7,4.76,4.3,-inf,3,False
BIICX,BlackRock Multi-Asset Income Portfolio;Inst,Allocation--30% to 50% Equity,5.25,-inf,7.55,9.21,6.35,6.46,-inf,3,False
BAICX,BlackRock Multi-Asset Income Portfolio;Investor A,Allocation--30% to 50% Equity,5.0,-inf,7.28,8.95,6.11,6.2,-inf,3,False
BCICX,BlackRock Multi-Asset Income Portfolio;C,Allocation--30% to 50% Equity,4.38,-inf,6.48,8.18,5.32,5.41,-inf,2,False
BSPXX,BlackRock Cash Funds: Treasury;Premium,,-inf,-inf,0.0,0.0,0.0,0.0,-inf,-1,False
LPBKX,BlackRock LifePath Dynamic 2025 Fund;K,Target-Date 2025,7.02,-inf,9.62,14.41,10.21,8.51,-inf,3,False
LPBRX,BlackRock LifePath Dynamic 2025 Fund;R,Target-Date 2025,6.34,-inf,8.88,13.61,9.47,7.79,-inf,3,False
LPBIX,BlackRock LifePath Dynamic 2025 Fund;Institutional,Target-Date 2025,6.82,-inf,9.39,14.14,9.96,8.3,-inf,3,False
LPBAX,BlackRock LifePath Dynamic 2025 Fund;Investor A,Target-Date 2025,6.54,-inf,9.14,13.85,9.71,8.03,-inf,3,False
LPBCX,BlackRock LifePath Dynamic 2025 Fund;Investor C,Target-Date 2025,5.81,-inf,8.28,12.98,8.85,7.21,-inf,2,False
LPSDX,BlackRock LifePath Dynamic 2030 Fund;K,Target-Date 2030,9.11,-inf,12.29,16.22,11.41,9.51,-inf,3,False
LPRNX,BlackRock LifePath Dynamic 2030 Fund;R,Target-Date 2030,7.38,-inf,11.54,15.42,10.67,8.69,-inf,2,False
STLDX,BlackRock LifePath Dynamic 2030 Fund;Institutional,Target-Date 2030,8.88,-inf,12.05,15.94,11.17,9.21,-inf,3,False
LPRDX,BlackRock LifePath Dynamic 2030 Fund;Investor A,Target-Date 2030,8.58,-inf,11.75,15.65,10.9,8.94,-inf,3,False
LPCNX,BlackRock LifePath Dynamic 2030 Fund;Investor C,Target-Date 2030,6.74,-inf,10.9,14.78,10.03,8.1,-inf,2,False
LPJKX,BlackRock LifePath Dynamic 2035 Fund;K,Target-Date 2035,10.88,-inf,14.65,17.81,12.4,10.32,-inf,3,False
LPJRX,BlackRock LifePath Dynamic 2035 Fund;R,Target-Date 2035,10.2,-inf,13.91,17.02,11.66,9.47,-inf,2,False
LPJIX,BlackRock LifePath Dynamic 2035 Fund;Institutional,Target-Date 2035,10.64,-inf,14.39,17.55,12.16,9.98,-inf,3,False
LPJAX,BlackRock LifePath Dynamic 2035 Fund;Investor A,Target-Date 2035,10.41,-inf,14.1,17.25,11.89,9.71,-inf,3,False
LPJCX,BlackRock LifePath Dynamic 2035 Fund;Investor C,Target-Date 2035,9.64,-inf,13.29,16.36,11.01,8.86,-inf,2,False
LPSFX,BlackRock LifePath Dynamic 2040 Fund;K,Target-Date 2040,12.81,-inf,17.15,19.34,13.32,10.99,-inf,3,False
LPRKX,BlackRock LifePath Dynamic 2040 Fund;R,Target-Date 2040,10.56,-inf,16.36,18.54,12.56,10.16,-inf,2,False
STLEX,BlackRock LifePath Dynamic 2040 Fund;Institutional,Target-Date 2040,12.48,-inf,16.89,19.08,13.08,10.69,-inf,3,False
LPREX,BlackRock LifePath Dynamic 2040 Fund;Investor A,Target-Date 2040,12.27,-inf,16.55,18.76,12.79,10.41,-inf,3,False
LPCKX,BlackRock LifePath Dynamic 2040 Fund;Investor C,Target-Date 2040,10.06,-inf,15.71,17.86,11.9,9.57,-inf,2,False
LPHKX,BlackRock LifePath Dynamic 2045 Fund;K,Target-Date 2045,14.0,-inf,18.63,20.15,13.78,11.44,-inf,3,False
LPHRX,BlackRock LifePath Dynamic 2045 Fund;R,Target-Date 2045,13.21,-inf,17.89,19.34,13.02,10.62,-inf,2,False
LPHIX,BlackRock LifePath Dynamic 2045 Fund;Institutional,Target-Date 2045,13.67,-inf,18.34,19.87,13.53,11.14,-inf,3,False
LPHAX,BlackRock LifePath Dynamic 2045 Fund;Investor A,Target-Date 2045,13.45,-inf,18.12,19.61,13.26,10.86,-inf,2,False
LPHCX,BlackRock LifePath Dynamic 2045 Fund;Investor C,Target-Date 2045,12.59,-inf,17.15,18.66,12.36,10.01,-inf,2,False
LPSGX,BlackRock LifePath Dynamic 2050 Fund;K,Target-Date 2050,14.55,-inf,19.3,20.54,14.06,11.78,-inf,3,False
LPRPX,BlackRock LifePath Dynamic 2050 Fund;R,Target-Date 2050,12.05,-inf,18.46,19.71,13.29,10.96,-inf,2,False
STLFX,BlackRock LifePath Dynamic 2050 Fund;Institutional,Target-Date 2050,14.24,-inf,19.03,20.27,13.81,11.48,-inf,3,False
LPRFX,BlackRock LifePath Dynamic 2050 Fund;Investor A,Target-Date 2050,14.03,-inf,18.76,19.97,13.52,11.2,-inf,3,False
LPCPX,BlackRock LifePath Dynamic 2050 Fund;Investor C,Target-Date 2050,11.53,-inf,17.86,19.04,12.64,10.34,-inf,2,False
LPVKX,BlackRock LifePath Dynamic 2055 Fund;K,Target-Date 2055,14.73,-inf,19.94,20.85,14.16,12.01,-inf,3,False
LPVRX,BlackRock LifePath Dynamic 2055 Fund;R,Target-Date 2055,13.95,-inf,19.11,20.03,13.39,11.14,-inf,3,False
LPVIX,BlackRock LifePath Dynamic 2055 Fund;Institutional,Target-Date 2055,14.47,-inf,19.68,20.58,13.92,11.68,-inf,3,False
LPVAX,BlackRock LifePath Dynamic 2055 Fund;Investor A,Target-Date 2055,14.18,-inf,19.4,20.27,13.63,11.4,-inf,3,False
LPVCX,BlackRock LifePath Dynamic 2055 Fund;Investor C,Target-Date 2055,13.36,-inf,18.44,19.34,12.74,10.54,-inf,2,False
LIBKX,BlackRock LifePath Index 2025 Fund;K,Target-Date 2025,7.23,-inf,9.31,13.81,9.59,8.61,-inf,3,False
LIBIX,BlackRock LifePath Index 2025 Fund;Institutional,Target-Date 2025,7.19,-inf,9.26,13.76,9.54,8.56,-inf,3,False
LILAX,BlackRock LifePath Index 2025 Fund;Investor A,Target-Date 2025,6.93,-inf,9.0,13.47,9.27,8.3,-inf,3,False
LINKX,BlackRock LifePath Index 2030 Fund;K,Target-Date 2030,9.21,-inf,11.81,15.58,10.74,9.51,-inf,3,False
LINIX,BlackRock LifePath Index 2030 Fund;Institutional,Target-Date 2030,9.16,-inf,11.75,15.52,10.68,9.46,-inf,3,False
LINAX,BlackRock LifePath Index 2030 Fund;Investor A,Target-Date 2030,8.9,-inf,11.54,15.24,10.41,9.21,-inf,3,False
LIJKX,BlackRock LifePath Index 2035 Fund;K,Target-Date 2035,11.09,-inf,14.29,17.29,11.83,10.35,-inf,3,False
LIJIX,BlackRock LifePath Index 2035 Fund;Institutional,Target-Date 2035,11.04,-inf,14.22,17.22,11.77,10.31,-inf,3,False
LIJAX,BlackRock LifePath Index 2035 Fund;Investor A,Target-Date 2035,10.74,-inf,13.92,16.9,11.5,10.02,-inf,3,False
LIKKX,BlackRock LifePath Index 2040 Fund;K,Target-Date 2040,12.8,-inf,16.56,18.79,12.79,11.1,-inf,3,False
LIKIX,BlackRock LifePath Index 2040 Fund;Institutional,Target-Date 2040,12.76,-inf,16.5,18.73,12.74,11.06,-inf,3,False
LIKAX,BlackRock LifePath Index 2040 Fund;Investor A,Target-Date 2040,12.46,-inf,16.19,18.43,12.46,10.78,-inf,3,False
LIHAX,BlackRock LifePath Index 2045 Fund;Investor A,Target-Date 2045,13.77,-inf,17.96,19.63,13.19,11.38,-inf,3,False
LIPIX,BlackRock LifePath Index 2050 Fund;Institutional,Target-Date 2050,14.77,-inf,19.26,20.56,13.82,12.05,-inf,3,False
LIPAX,BlackRock LifePath Index 2050 Fund;Investor A,Target-Date 2050,14.54,-inf,18.97,20.24,13.53,11.76,-inf,3,False
LIVAX,BlackRock LifePath Index 2055 Fund;Investor A,Target-Date 2055,14.58,-inf,19.02,20.32,13.57,11.97,-inf,3,False
BDOIX,iShares MSCI Total International Index Fund;Institutional,Foreign Large Blend,4.8,-inf,9.08,13.4,9.52,6.91,-inf,3,False
BDOAX,iShares MSCI Total International Index Fund;Investor A,Foreign Large Blend,4.54,-inf,8.75,13.09,9.23,6.62,-inf,3,False
WFBIX,iShares US Aggregate Bond Idx Fund;K,,-inf,-inf,-1.43,4.91,3.65,2.82,-inf,-1,False
BMOIX,iShares US Aggregate Bond Idx Fund;Institutional,,-inf,-inf,-1.48,4.9,3.6,2.77,-inf,-1,False
BMOAX,iShares US Aggregate Bond Idx Fund;Investor A,,-inf,-inf,-1.73,4.64,3.35,2.52,-inf,-1,False
BGCIX,BlackRock Global Long/Short Credit Fund;Institutional,Nontraditional Bond,3.12,-inf,3.59,4.83,3.25,3.02,-inf,3,False
